Date,Open,High,Low,Close,Adj Close,Volume
2020-03-13,8969.7802734375,9640.1298828125,8928.2001953125,9016.7802734375,9016.7802734375,0
2020-03-16,8664.8603515625,8664.8603515625,8664.8603515625,8664.8603515625,8664.8603515625,0
2020-03-17,8934.669921875,8934.669921875,8934.669921875,8934.669921875,8934.669921875,0
2020-03-18,8630.8798828125,8630.8798828125,8630.8798828125,8630.8798828125,8630.8798828125,0
2020-03-19,8764.849609375,8764.849609375,8764.849609375,8764.849609375,8764.849609375,0
2020-03-20,8764.849609375,9177.01953125,8729.0302734375,8734.5302734375,8734.5302734375,0
2020-03-23,8418.2802734375,8418.2802734375,8418.2802734375,8418.2802734375,8418.2802734375,0
2020-03-24,9094.4404296875,9094.4404296875,9094.4404296875,9094.4404296875,9094.4404296875,0
2020-03-25,9552.3896484375,9552.3896484375,9552.3896484375,9552.3896484375,9552.3896484375,0
2020-03-26,9789.1796875,9789.1796875,9789.1796875,9789.1796875,9789.1796875,0
2020-03-27,9789.1796875,9789.1796875,9169.599609375,9322.1396484375,9322.1396484375,0
2020-03-30,9422.9296875,9422.9296875,9422.9296875,9422.9296875,9422.9296875,0
2020-03-31,9598.3701171875,9598.3701171875,9598.3701171875,9598.3701171875,9598.3701171875,0
2020-04-01,9200.3203125,9200.3203125,9200.3203125,9200.3203125,9200.3203125,0
2020-04-02,9266.599609375,9266.599609375,9266.599609375,9266.599609375,9266.599609375,0
2020-04-03,9266.599609375,9275.0400390625,9144.98046875,9159.6201171875,9159.6201171875,0
2020-04-06,9461.33984375,9461.33984375,9461.33984375,9461.33984375,9461.33984375,0
2020-04-07,9653.2900390625,9653.2900390625,9653.2900390625,9653.2900390625,9653.2900390625,0
2020-04-08,9585.8095703125,9585.8095703125,9585.8095703125,9585.8095703125,9585.8095703125,0
2020-04-09,9883.25,9883.25,9883.25,9883.25,9883.25,0
2020-04-14,9803.169921875,9803.169921875,9803.169921875,9803.169921875,9803.169921875,0
2020-04-15,9469.9599609375,9469.9599609375,9469.9599609375,9469.9599609375,9469.9599609375,0
2020-04-16,9546.2998046875,9546.2998046875,9546.2998046875,9546.2998046875,9546.2998046875,0
2020-04-17,9546.2998046875,9878.25,9546.2998046875,9752.349609375,9752.349609375,0
2020-04-20,9815.75,9815.75,9815.75,9815.75,9815.75,0
2020-04-21,9815.75,9815.75,9549.419921875,9554.1904296875,9554.1904296875,0
2020-04-22,9760.8603515625,9760.8603515625,9760.8603515625,9760.8603515625,9760.8603515625,0
2020-04-23,9851.2802734375,9851.2802734375,9851.2802734375,9851.2802734375,9851.2802734375,0
2020-04-24,9851.2802734375,9851.2802734375,9700.58984375,9732.2998046875,9732.2998046875,0
2020-04-27,9862.6103515625,9862.6103515625,9862.6103515625,9862.6103515625,9862.6103515625,0
2020-04-28,10075.0,10075.0,10075.0,10075.0,10075.0,0
2020-04-29,10365.76953125,10365.76953125,10365.76953125,10365.76953125,10365.76953125,0
2020-04-30,9984.6796875,9984.6796875,9984.6796875,9984.6796875,9984.6796875,0
2020-05-04,9735.4501953125,9735.4501953125,9735.4501953125,9735.4501953125,9735.4501953125,0
2020-05-05,9904.240234375,9904.240234375,9904.240234375,9904.240234375,9904.240234375,0
2020-05-06,9898.1298828125,9898.1298828125,9898.1298828125,9898.1298828125,9898.1298828125,0
2020-05-07,10041.66015625,10041.66015625,10041.66015625,10041.66015625,10041.66015625,0
2020-05-08,10041.66015625,10041.66015625,10041.66015625,10041.66015625,10041.66015625,0
2020-05-11,10026.6201171875,10026.6201171875,10026.6201171875,10026.6201171875,10026.6201171875,0
2020-05-12,10150.8603515625,10150.8603515625,10150.8603515625,10150.8603515625,10150.8603515625,0
2020-05-13,9973.7197265625,9973.7197265625,9973.7197265625,9973.7197265625,9973.7197265625,0
2020-05-14,9695.7001953125,9695.7001953125,9695.7001953125,9695.7001953125,9695.7001953125,0
2020-05-15,9695.7001953125,9867.41015625,9695.7001953125,9806.080078125,9806.080078125,0
2020-05-18,10224.6298828125,10224.6298828125,10224.6298828125,10224.6298828125,10224.6298828125,0
2020-05-19,10153.009765625,10153.009765625,10153.009765625,10153.009765625,10153.009765625,0
2020-05-20,10265.4296875,10265.4296875,10265.4296875,10265.4296875,10265.4296875,0
2020-05-21,10172.650390625,10172.650390625,10172.650390625,10172.650390625,10172.650390625,0
2020-05-22,10172.650390625,10172.650390625,9953.669921875,10134.8603515625,10134.8603515625,0
2020-05-25,10134.8603515625,10134.8603515625,10134.8603515625,10134.8603515625,10134.8603515625,0
2020-05-26,10259.5400390625,10259.5400390625,10259.5400390625,10259.5400390625,10259.5400390625,0
2020-05-27,10376.58984375,10376.58984375,10376.58984375,10376.58984375,10376.58984375,0
2020-05-28,10530.23046875,10530.23046875,10530.23046875,10530.23046875,10530.23046875,0
2020-05-29,10530.23046875,10531.330078125,10245.669921875,10246.7998046875,10246.7998046875,0
2020-06-02,10519.5,10519.5,10519.5,10519.5,10519.5,0
2020-06-03,10797.1396484375,10797.1396484375,10797.1396484375,10797.1396484375,10797.1396484375,0
2020-06-04,10722.669921875,10722.669921875,10722.669921875,10722.669921875,10722.669921875,0
2020-06-05,10722.669921875,10979.83984375,10722.669921875,10977.4501953125,10977.4501953125,0
2020-06-08,10966.400390625,10966.400390625,10966.400390625,10966.400390625,10966.400390625,0
2020-06-09,10966.400390625,10967.9697265625,10702.1396484375,10727.830078125,10727.830078125,0
2020-06-10,10714.650390625,10714.650390625,10714.650390625,10714.650390625,10714.650390625,0
2020-06-11,10314.080078125,10314.080078125,10314.080078125,10314.080078125,10314.080078125,0
2020-06-12,10314.080078125,10469.3095703125,10146.349609375,10315.3095703125,10315.3095703125,0
2020-06-15,10263.1201171875,10263.1201171875,10263.1201171875,10263.1201171875,10263.1201171875,0
2020-06-16,10567.8203125,10567.8203125,10567.8203125,10567.8203125,10567.8203125,0
2020-06-17,10583.2998046875,10583.2998046875,10583.2998046875,10583.2998046875,10583.2998046875,0
2020-06-18,10520.0400390625,10520.0400390625,10520.0400390625,10520.0400390625,10520.0400390625,0
2020-06-19,10520.0400390625,10692.8701171875,10520.0400390625,10642.580078125,10642.580078125,0
2020-06-22,10564.5595703125,10564.5595703125,10564.5595703125,10564.5595703125,10564.5595703125,0
2020-06-23,10700.3701171875,10700.3701171875,10700.3701171875,10700.3701171875,10700.3701171875,0
2020-06-24,10371.4404296875,10371.4404296875,10371.4404296875,10371.4404296875,10371.4404296875,0
2020-06-25,10417.1103515625,10417.1103515625,10417.1103515625,10417.1103515625,10417.1103515625,0
2020-06-26,10417.1103515625,10585.9501953125,10412.650390625,10440.0400390625,10440.0400390625,0
2020-06-29,10550.5595703125,10550.5595703125,10550.5595703125,10550.5595703125,10550.5595703125,0
2020-06-30,10457.58984375,10457.58984375,10457.58984375,10457.58984375,10457.58984375,0
2020-07-01,614.0599975585938,614.0599975585938,614.0599975585938,614.0599975585938,614.0599975585938,0
2020-07-02,621.8900146484375,621.8900146484375,621.8900146484375,621.8900146484375,621.8900146484375,0
2020-07-03,621.9099731445312,624.0700073242188,611.719970703125,612.3900146484375,612.3900146484375,0
2020-07-06,626.25,626.25,626.25,626.25,626.25,0
2020-07-07,626.25,626.25,615.6799926757812,617.1300048828125,617.1300048828125,0
2020-07-08,613.4500122070312,613.4500122070312,613.4500122070312,613.4500122070312,613.4500122070312,0
2020-07-09,602.739990234375,602.739990234375,602.739990234375,602.739990234375,602.739990234375,0
2020-07-10,602.739990234375,608.4199829101562,598.4600219726562,607.239990234375,607.239990234375,0
2020-07-13,616.0599975585938,616.0599975585938,616.0599975585938,616.0599975585938,616.0599975585938,0
2020-07-14,614.97998046875,614.97998046875,614.97998046875,614.97998046875,614.97998046875,0
2020-07-15,628.1099853515625,628.1099853515625,628.1099853515625,628.1099853515625,628.1099853515625,0
2020-07-16,623.5,623.5,623.5,623.5,623.5,0
2020-07-17,623.5,627.25,620.9000244140625,626.6900024414062,626.6900024414062,0
2020-07-20,623.8499755859375,623.8499755859375,623.8499755859375,623.8499755859375,623.8499755859375,0
2020-07-21,624.5700073242188,624.5700073242188,624.5700073242188,624.5700073242188,624.5700073242188,0
2020-07-22,618.719970703125,618.719970703125,618.719970703125,618.719970703125,618.719970703125,0
2020-07-23,619.3300170898438,619.3300170898438,619.3300170898438,619.3300170898438,619.3300170898438,0
2020-07-24,619.3300170898438,619.3300170898438,608.1300048828125,610.4099731445312,610.4099731445312,0
2020-07-27,609.1199951171875,609.1199951171875,609.1199951171875,609.1199951171875,609.1199951171875,0
2020-07-28,611.489990234375,611.489990234375,611.489990234375,611.489990234375,611.489990234375,0
2020-07-29,611.6599731445312,611.6599731445312,611.6599731445312,611.6599731445312,611.6599731445312,0
2020-07-30,596.1599731445312,596.1599731445312,596.1599731445312,596.1599731445312,596.1599731445312,0
2020-07-31,596.1599731445312,602.530029296875,588.5800170898438,590.2899780273438,590.2899780273438,0
2020-08-03,601.5,601.5,601.5,601.5,601.5,0
2020-08-04,600.6300048828125,600.6300048828125,600.6300048828125,600.6300048828125,600.6300048828125,0
2020-08-05,600.6300048828125,608.72998046875,600.6300048828125,607.6799926757812,607.6799926757812,0
2020-08-06,606.8400268554688,606.8599853515625,595.6099853515625,600.8800048828125,600.8800048828125,0
2020-08-07,600.8800048828125,601.9500122070312,597.2999877929688,599.7000122070312,599.7000122070312,0
2020-08-10,602.6199951171875,602.6199951171875,602.6199951171875,602.6199951171875,602.6199951171875,0
2020-08-11,612.280029296875,612.280029296875,612.280029296875,612.280029296875,612.280029296875,0
2020-08-12,626.4500122070312,626.4500122070312,626.4500122070312,626.4500122070312,626.4500122070312,0
2020-08-13,617.1300048828125,617.1300048828125,617.1300048828125,617.1300048828125,617.1300048828125,0
2020-08-14,617.1300048828125,617.1300048828125,601.0700073242188,606.739990234375,606.739990234375,0
2020-08-17,611.0499877929688,611.0499877929688,611.0499877929688,611.0499877929688,611.0499877929688,0
2020-08-18,604.2999877929688,604.2999877929688,604.2999877929688,604.2999877929688,604.2999877929688,0
2020-08-19,608.7100219726562,608.7100219726562,608.7100219726562,608.7100219726562,608.7100219726562,0
2020-08-20,599.0800170898438,599.0800170898438,599.0800170898438,599.0800170898438,599.0800170898438,0
2020-08-21,599.0800170898438,600.8300170898438,592.219970703125,596.8400268554688,596.8400268554688,0
2020-08-24,607.969970703125,607.969970703125,607.969970703125,607.969970703125,607.969970703125,0
2020-08-25,601.1300048828125,601.1300048828125,601.1300048828125,601.1300048828125,601.1300048828125,0
2020-08-26,601.469970703125,601.469970703125,601.469970703125,601.469970703125,601.469970703125,0
2020-08-27,601.4057006835938,603.4840698242188,598.1658935546875,598.4539184570312,598.4539184570312,0
